athlete_key,geography_key,time_key,events_entered,sports_entered
11068,120,2018,3,1
11073,289,2015,3,1
11077,-1,2017,3,1
11077,-1,2018,3,1
11078,286,2015,3,1
11078,286,2016,3,1
11078,286,2017,3,1
11081,-1,2015,3,1
11081,-1,2016,3,1
11087,111,2017,1,1
11092,289,2017,3,1
11093,158,2023,1,1
11096,310,2015,3,1
11096,310,2017,3,1
11096,310,2019,3,1
11105,-1,2016,3,1
11108,278,2022,6,1
11114,-1,2015,2,1
11114,-1,2017,1,1
11114,-1,2018,1,1
11114,-1,2019,1,1
11115,71,2023,3,1
11117,13,2015,3,1
11119,77,2015,8,1
11119,77,2016,1,1
11119,77,2017,1,1
11119,77,2018,1,1
11119,77,2019,1,1
11120,284,2018,1,1
11120,284,2019,1,1
11121,310,2016,3,1
11126,215,2019,1,1
11134,219,2015,2,1
11134,219,2017,2,1
11134,219,2018,2,1
11134,219,2019,2,1
11134,219,2022,1,1
11134,219,2023,1,1
11146,96,2016,3,1
11146,96,2017,3,1
11146,96,2018,3,1
11149,33,2023,2,1
11149,33,2024,2,1
11151,138,2017,1,1
11153,111,2015,2,1
11159,365,2016,2,1
11160,34,2015,3,1
11168,233,2015,1,1
11168,233,2016,1,1
11168,233,2017,1,1
11168,233,2018,1,1
11168,233,2019,1,1
11172,385,2017,4,1
11172,385,2019,3,1
11174,-1,2015,1,1
11174,-1,2016,2,1
11174,-1,2017,2,1
11174,-1,2018,1,1
11175,-1,2015,3,1
11175,-1,2016,3,1
11175,-1,2017,3,1
11175,-1,2018,3,1
11175,-1,2019,3,1
11177,282,2015,3,1
11177,282,2016,1,1
11177,282,2017,1,1
11180,363,2015,2,1
11180,363,2016,1,1
11180,363,2017,2,1
11180,363,2018,1,1
11180,363,2019,1,1
11182,35,2016,1,1
11185,365,2019,1,1
11188,38,2016,1,1
11191,282,2022,1,1
11194,-1,2015,1,1
11194,-1,2016,1,1
11194,-1,2017,1,1
11194,-1,2018,1,1
11199,224,2015,2,1
11199,224,2016,2,1
11201,-1,2018,1,1
11204,281,2016,1,1
11204,281,2017,1,1
11205,119,2015,6,1
11206,111,2015,3,1
11206,111,2016,3,1
11206,111,2017,3,1
11206,111,2018,2,1
11206,111,2019,3,1
11206,111,2022,3,1
11209,246,2015,3,1
11209,246,2016,3,1
11209,246,2017,3,1
11209,246,2018,3,1
11209,246,2019,3,1
11211,111,2018,1,1
11212,329,2015,1,1
11214,-1,2016,1,1
11214,-1,2017,1,1
11214,-1,2018,1,1
11214,-1,2019,1,1
11214,249,2022,1,1
11214,249,2023,1,1
11216,-1,2015,1,1
11216,284,2016,1,1
11216,284,2017,1,1
11216,284,2018,1,1
11216,284,2019,1,1
11220,47,2015,2,1
11220,47,2018,3,1
11222,141,2018,1,1
11222,141,2019,1,1
11224,102,2015,1,1
11224,102,2016,1,1
11224,102,2017,1,1
11228,18,2015,3,1
11228,18,2016,3,1
11229,347,2015,2,1
11230,411,2023,1,1
11238,111,2015,1,1
11239,27,2015,1,1
11239,27,2016,1,1
11239,27,2018,1,1
11239,27,2019,1,1
11239,27,2022,1,1
11239,27,2023,1,1
11241,256,2025,3,1
11243,-1,2016,3,1
11245,64,2015,2,1
11245,64,2016,2,1
11245,64,2017,2,1
11246,33,2015,2,1
11248,-1,2016,1,1
11248,-1,2017,1,1
11248,-1,2018,1,1
11253,78,2015,1,1
11253,78,2016,1,1
11253,78,2017,1,1
11253,78,2018,1,1
11253,78,2019,1,1
11257,347,2015,2,1
11257,347,2016,2,1
11257,347,2017,2,1
11259,10,2017,1,1
11259,10,2018,1,1
11263,343,2017,2,1
11270,63,2017,1,1
11277,330,2015,1,1
11278,91,2018,1,1
11279,24,2023,1,1
11282,376,2016,1,1
11282,376,2018,1,1
11284,330,2015,3,1
11284,330,2016,3,1
11287,-1,2017,1,1
11287,-1,2018,1,1
11287,1,2019,1,1
11288,233,2015,3,1
11288,233,2016,1,1
11288,233,2017,1,1
11288,233,2018,1,1
11288,233,2019,1,1
11291,33,2015,2,1
11294,-1,2016,1,1
11294,-1,2017,1,1
11294,-1,2018,1,1
11294,-1,2019,1,1
11297,220,2016,2,1
11297,220,2017,2,1
11305,343,2015,2,1
11305,343,2017,2,1
11307,253,2019,1,1
11307,337,2018,2,1
11309,-1,2015,1,1
11309,-1,2016,1,1
11309,306,2017,1,1
11312,16,2018,1,1
11320,322,2019,1,1
11320,322,2022,1,1
11332,382,2017,1,1
11332,382,2018,1,1
11332,382,2019,1,1
11335,-1,2017,1,1
11335,-1,2019,1,1
11340,219,2015,3,1
11345,47,2016,3,1
11345,47,2018,3,1
11345,47,2022,1,1
11350,310,2019,3,1
11354,99,2018,1,1
11358,104,2015,1,1
11358,104,2016,1,1
11358,104,2017,1,1
11358,104,2018,1,1
11359,7,2015,2,1
11360,47,2023,1,1
11362,220,2015,2,1
11365,-1,2015,3,1
11366,280,2018,1,1
11367,25,2016,3,1
11367,25,2017,3,1
11367,25,2018,3,1
11367,25,2019,3,1
11375,31,2017,3,1
11378,111,2016,3,1
11378,111,2017,3,1
11378,111,2018,3,1
11378,111,2019,3,1
11381,220,2016,2,1
11383,-1,2015,3,1
11383,-1,2016,3,1
11383,-1,2017,3,1
11396,232,2017,3,1
11396,232,2018,3,1
11396,232,2019,3,1
11399,46,2015,1,1
11399,46,2016,1,1
11399,46,2017,2,1
11399,46,2018,2,1
11399,46,2019,2,1
11404,280,2015,1,1
11404,280,2016,1,1
11404,280,2017,1,1
11404,280,2018,1,1
11409,89,2015,1,1
11409,89,2016,1,1
11409,89,2017,1,1
11409,89,2019,1,1
11411,232,2017,3,1
11411,232,2018,3,1
11411,300,2022,3,1
11427,72,2016,2,1
11430,220,2015,2,1
11438,291,2015,1,1
11439,272,2022,1,1
11439,272,2023,1,1
11440,3,2016,1,1
11442,233,2015,2,1
11445,253,2015,2,1
11445,253,2016,2,1
11445,253,2018,1,1
11447,43,2015,1,1
11447,43,2016,1,1
11449,-1,2015,1,1
11452,10,2015,4,1
11452,10,2016,1,1
11452,10,2017,1,1
11466,233,2017,2,1
11466,233,2018,2,1
11466,233,2019,2,1
11466,233,2023,3,1
11466,427,2025,2,1
11469,72,2019,1,1
11471,272,2015,1,1
11473,277,2015,3,1
11473,277,2016,3,1
11474,111,2018,3,1
11475,63,2016,2,1
11475,63,2017,1,1
11475,63,2018,1,1
11477,315,2015,3,1
11478,31,2022,3,1
11478,31,2023,3,1
11478,31,2024,3,1
11479,214,2015,1,1
11482,383,2024,1,1
11485,114,2015,3,1
11486,253,2017,2,1
11488,372,2016,1,1
11488,372,2017,1,1
11488,372,2018,1,1
11488,372,2019,1,1
11491,80,2022,1,1
11491,80,2023,1,1
11494,284,2015,8,1
11494,284,2016,2,1
11494,284,2017,1,1
11494,284,2019,1,1
11498,232,2019,3,1
11498,232,2022,3,1
11498,232,2024,3,1
11498,232,2025,3,1
11502,-1,2015,3,1
11502,-1,2018,3,1
11502,-1,2019,3,1
11507,364,2015,1,1
11507,364,2016,1,1
11507,393,2018,1,1
11509,272,2015,1,1
11510,220,2015,2,1
11510,220,2016,2,1
11510,220,2017,2,1
11516,285,2015,1,1
11516,285,2016,1,1
11516,285,2017,1,1
11516,285,2018,1,1
11518,347,2019,1,1
11520,63,2018,1,1
11521,111,2024,3,1
11521,111,2025,3,1
11522,427,2025,2,1
11528,-1,2017,3,1
11531,93,2016,1,1
11535,251,2015,1,1
11535,251,2016,1,1
11535,251,2017,1,1
11535,251,2018,1,1
11535,251,2019,1,1
11538,346,2015,1,1
11538,346,2016,1,1
11538,346,2017,1,1
11541,238,2017,1,1
11542,26,2015,1,1
11542,26,2016,1,1
11549,8,2022,3,1
11551,27,2015,1,1
11551,27,2016,1,1
11554,-1,2017,1,1
11564,220,2015,2,1
11564,220,2016,2,1
11564,220,2017,2,1
11564,220,2018,1,1
11568,30,2015,1,1
11569,232,2016,3,1
11569,232,2017,3,1
11569,232,2018,3,1
11570,111,2015,3,1
11570,111,2016,3,1
11570,111,2017,3,1
11570,111,2018,2,1
11570,111,2019,2,1
11576,233,2016,1,1
11576,233,2017,1,1
11576,233,2018,1,1
11576,233,2019,1,1
11586,124,2016,1,1
11589,71,2016,1,1
11595,361,2015,1,1
11595,361,2016,1,1
11595,361,2017,1,1
11595,361,2018,1,1
11595,361,2019,1,1
11595,361,2022,1,1
11596,238,2015,1,1
11596,238,2016,1,1
11596,238,2017,1,1
11596,238,2018,1,1
11596,238,2019,1,1
11598,273,2023,3,1
11603,282,2015,1,1
11603,282,2016,1,1
11603,282,2022,1,1
11604,144,2019,1,1
11610,56,2015,1,1
11610,56,2016,1,1
11621,-1,2015,1,1
11621,-1,2016,1,1
11622,310,2016,3,1
11622,310,2018,3,1
11626,233,2015,3,1
11626,233,2016,1,1
11626,233,2017,1,1
11626,233,2018,1,1
11627,47,2016,3,1
11630,18,2015,3,1
11630,123,2017,1,1
11630,123,2018,1,1
11630,123,2019,1,1
11638,18,2015,1,1
11639,347,2017,2,1
11639,347,2018,1,1
11639,347,2019,1,1
11642,-1,2015,1,1
11642,-1,2016,3,1
11642,-1,2017,2,1
11642,-1,2018,1,1
11643,233,2018,1,1
11646,-1,2017,1,1
11646,314,2018,1,1
11646,314,2019,1,1
11648,120,2016,3,1
11648,120,2017,3,1
11648,120,2018,3,1
11648,120,2019,3,1
11648,120,2022,3,1
11649,86,2015,2,1
11649,86,2016,2,1
11649,86,2017,2,1
11649,86,2018,2,1
11653,24,2019,1,1
11655,25,2015,2,1
11657,363,2015,2,1
11657,363,2016,1,1
11657,363,2017,2,1
11657,363,2019,1,1
11658,120,2016,1,1
11661,92,2015,2,1
11662,135,2015,2,1
11662,135,2016,2,1
11668,120,2017,1,1
11673,284,2018,1,1
11673,284,2019,1,1
11674,-1,2017,2,1
11674,-1,2018,1,1
11681,263,2015,3,1
11681,263,2016,1,1
11690,88,2016,2,1
11690,88,2017,3,1
11690,88,2018,3,1
11697,123,2016,1,1
11698,215,2015,2,1
11698,215,2016,2,1
11698,215,2017,3,1
11698,215,2018,3,1
11698,215,2019,3,1
11702,277,2016,3,1
11706,363,2015,2,1
11707,394,2023,1,1
11708,310,2016,3,1
11708,358,2023,3,1
11717,7,2015,3,1
11717,7,2016,3,1
11717,7,2017,3,1
11717,7,2018,3,1
11717,7,2019,3,1
11718,58,2015,1,1
11718,58,2016,1,1
11718,58,2017,1,1
11718,58,2018,1,1
11718,58,2019,1,1
11723,-1,2018,1,1
11723,-1,2019,1,1
11725,7,2015,2,1
11725,7,2016,2,1
11725,7,2017,2,1
11725,7,2018,1,1
11727,372,2017,1,1
11727,372,2018,1,1
11727,372,2019,1,1
11727,376,2022,1,1
11728,393,2025,1,1
11730,393,2022,1,1
11730,393,2023,1,1
11730,393,2024,1,1
11730,393,2025,1,1
11733,393,2019,1,1
11733,393,2022,1,1
11733,393,2023,1,1
11733,393,2024,1,1
11733,393,2025,1,1
11734,376,2022,1,1
11734,393,2023,1,1
11734,393,2024,1,1
11734,393,2025,1,1
11735,393,2024,1,1
11736,393,2019,1,1
11736,393,2022,1,1
11736,393,2023,1,1
11736,393,2024,1,1
11736,393,2025,1,1
11737,381,2017,1,1
11737,393,2018,1,1
11737,393,2019,1,1
11737,393,2022,1,1
11737,393,2023,1,1
11737,393,2024,1,1
11737,393,2025,1,1
11740,393,2024,1,1
11740,393,2025,1,1
11743,364,2016,1,1
11743,381,2017,1,1
11743,393,2018,1,1
11743,393,2024,1,1
11744,393,2025,1,1
11745,393,2024,1,1
11748,393,2022,1,1
11748,393,2024,1,1
11751,393,2024,1,1
11751,393,2025,1,1
11754,393,2025,1,1
11755,393,2024,1,1
11756,393,2025,1,1
11757,393,2023,1,1
11757,393,2024,1,1
11757,393,2025,1,1
11758,393,2025,1,1
11761,381,2017,1,1
11761,393,2018,1,1
11761,393,2019,1,1
11761,393,2022,1,1
11761,393,2023,1,1
11761,393,2024,1,1
11761,393,2025,1,1
11762,309,2016,1,1
11762,309,2017,1,1
11762,309,2018,1,1
11762,309,2019,2,1
11766,309,2015,1,1
11766,309,2016,1,1
11766,309,2017,1,1
11766,309,2018,1,1
11766,309,2019,2,1
11766,399,2022,1,1
11766,399,2023,1,1
11766,399,2024,1,1
11767,261,2019,3,1
11767,261,2022,3,1
11767,261,2023,1,1
11768,-1,2019,1,1
11771,253,2015,2,1
11771,253,2016,2,1
11774,-1,2019,1,1
11777,-1,2019,1,1
11780,-1,2017,2,1
11780,-1,2018,1,1
11780,-1,2019,1,1
11780,-1,2022,1,1
11780,321,2015,3,1
11780,321,2016,1,1
11782,415,2025,1,1
11785,415,2025,1,1
11786,415,2024,1,1
11786,415,2025,1,1
11787,415,2024,1,1
11787,415,2025,1,1
11789,415,2025,1,1
11790,415,2024,1,1
11790,415,2025,1,1
11791,415,2024,1,1
11791,415,2025,1,1
11793,415,2024,1,1
11793,415,2025,1,1
11797,415,2025,1,1
11801,366,2025,3,1
11805,366,2024,1,1
11805,366,2025,1,1
11810,330,2017,3,1
11810,330,2018,3,1
11810,330,2019,3,1
11810,330,2022,3,1
11810,330,2023,3,1
11810,330,2024,3,1
11810,359,2015,3,1
11810,359,2016,3,1
11810,366,2025,3,1
11813,227,2015,1,1
11813,227,2016,1,1
11813,271,2025,3,1
11814,385,2017,1,1
11816,-1,2016,3,1
11816,-1,2017,3,1
11816,366,2018,3,1
11816,366,2019,3,1
11816,366,2022,3,1
11816,366,2023,3,1
11818,330,2022,1,1
11818,366,2024,1,1
11818,366,2025,1,1
11826,366,2024,1,1
11826,366,2025,1,1
11827,330,2015,3,1
11827,330,2016,3,1
11827,330,2017,3,1
11827,330,2022,1,1
11827,330,2023,1,1
11827,366,2024,1,1
11827,366,2025,1,1
11828,366,2024,1,1
11830,245,2015,1,1
11834,366,2022,1,1
11834,366,2023,1,1
11837,324,2015,3,1
11837,324,2016,3,1
11837,330,2018,1,1
11837,330,2019,1,1
11837,366,2023,1,1
11837,366,2025,1,1
11838,324,2016,2,1
11838,324,2017,2,1
11838,324,2018,3,1
11838,324,2022,3,1
11840,366,2024,3,1
11840,366,2025,3,1
11842,366,2024,1,1
11842,366,2025,1,1
11845,324,2024,3,1
11845,366,2025,3,1
11847,324,2022,3,1
11847,324,2023,3,1
11853,90,2015,8,1
11853,90,2016,1,1
11853,90,2017,1,1
11853,90,2018,1,1
11853,90,2019,1,1
11854,90,2015,1,1
11854,90,2016,1,1
11854,90,2017,1,1
11854,90,2018,1,1
11854,90,2019,1,1
11855,90,2015,8,1
11855,90,2016,1,1
11855,90,2017,1,1
11855,90,2018,1,1
11855,90,2019,1,1
11859,252,2024,1,1
11859,265,2015,1,1
11859,265,2016,1,1
11859,265,2017,1,1
11859,265,2018,1,1
11859,265,2019,1,1
11859,265,2022,1,1
11859,265,2023,1,1
11863,241,2016,1,1
11863,241,2017,1,1
11863,241,2018,1,1
11863,241,2019,1,1
11863,252,2024,1,1
11863,252,2025,7,1
11865,252,2016,1,1
11865,252,2017,1,1
11865,252,2018,1,1
11865,252,2019,1,1
11865,252,2024,1,1
11865,252,2025,1,1
11867,252,2015,1,1
11867,252,2016,1,1
11867,252,2017,1,1
11867,252,2018,1,1
11867,252,2019,1,1
11872,252,2025,7,1
11873,252,2025,7,1
11875,252,2024,1,1
11875,252,2025,7,1
11876,252,2015,1,1
11876,252,2016,1,1
11876,252,2017,1,1
11876,252,2018,1,1
11876,252,2019,1,1
11876,252,2022,1,1
11876,252,2023,1,1
11876,252,2024,1,1
11876,252,2025,1,1
11877,252,2015,1,1
11878,252,2019,1,1
11883,241,2015,1,1
11883,241,2016,1,1
11883,241,2017,1,1
11883,241,2018,1,1
11883,252,2019,1,1
11883,252,2022,1,1
11883,252,2023,1,1
11883,252,2024,1,1
11883,252,2025,7,1
11884,252,2022,1,1
11884,252,2023,1,1
11884,252,2024,1,1
11884,252,2025,7,1
11885,252,2022,1,1
11885,252,2023,1,1
11885,252,2024,1,1
11886,252,2022,1,1
11886,252,2023,1,1
11886,252,2024,1,1
11886,252,2025,1,1
11887,252,2018,1,1
11894,241,2015,1,1
11895,252,2023,1,1
11895,265,2015,1,1
11895,265,2016,1,1
11895,265,2017,1,1
11895,265,2018,1,1
11895,265,2019,1,1
11895,265,2022,1,1
11896,214,2015,8,1
11896,214,2016,1,1
11896,214,2017,1,1
11896,214,2018,1,1
11896,214,2019,1,1
11899,252,2025,7,1
11900,252,2015,1,1
11900,252,2016,1,1
11900,252,2017,1,1
11900,252,2018,1,1
11900,252,2019,1,1
11900,252,2022,1,1
11900,252,2023,1,1
11900,252,2024,1,1
11900,252,2025,1,1
11901,241,2015,1,1
11905,252,2022,1,1
11905,252,2023,1,1
11905,252,2024,1,1
11905,252,2025,1,1
11910,252,2015,1,1
11910,252,2016,1,1
11910,252,2017,1,1
11910,252,2018,1,1
11910,252,2019,1,1
11910,252,2022,1,1
11910,252,2023,1,1
11910,252,2024,1,1
11910,252,2025,7,1
11911,216,2024,1,1
11911,278,2017,1,1
11911,278,2018,1,1
11911,278,2019,1,1
11911,278,2022,1,1
11911,278,2023,1,1
11912,278,2015,2,1
11912,278,2016,2,1
11913,278,2015,2,1
11913,278,2017,2,1
11913,278,2018,1,1
11913,278,2019,1,1
11917,278,2015,2,1
11917,278,2016,2,1
11917,278,2017,2,1
11917,278,2018,1,1
11917,278,2019,1,1
11919,278,2024,1,1
11920,278,2015,1,1
11920,278,2016,1,1
11920,278,2017,1,1
11920,278,2018,1,1
11920,278,2019,1,1
11920,278,2022,1,1
11920,278,2023,1,1
11920,278,2024,1,1
11920,278,2025,1,1
11921,278,2015,2,1
11921,278,2016,2,1
11921,278,2017,2,1
11921,278,2018,1,1
11921,278,2019,1,1
11923,278,2015,2,1
11923,278,2016,2,1
11923,278,2017,2,1
11923,278,2018,1,1
11923,278,2019,1,1
11925,216,2015,3,1
11925,216,2016,3,1
11925,216,2017,3,1
11925,216,2018,3,1
11925,216,2023,3,1
11925,330,2025,1,1
11926,209,2022,1,1
11926,209,2023,1,1
11926,209,2024,1,1
11926,209,2025,1,1
11926,278,2015,2,1
11926,278,2017,3,1
11926,278,2018,3,1
11926,278,2019,3,1
11929,216,2025,1,1
11929,278,2015,1,1
11929,278,2016,1,1
11929,278,2017,1,1
11929,278,2018,1,1
11929,278,2019,1,1
11929,278,2022,1,1
11929,278,2023,1,1
11929,278,2024,1,1
11930,262,2022,1,1
11930,262,2023,1,1
11931,278,2015,2,1
11931,278,2016,2,1
11931,278,2017,2,1
11931,278,2018,1,1
11932,278,2022,3,1
11932,278,2023,3,1
11932,278,2024,3,1
11932,278,2025,3,1
11937,278,2017,1,1
11937,278,2018,1,1
11937,278,2019,1,1
11937,278,2022,1,1
11937,278,2023,1,1
11937,278,2024,1,1
11937,278,2025,1,1
11940,216,2015,3,1
11940,216,2025,3,1
11940,278,2016,3,1
11940,278,2017,3,1
11940,278,2018,3,1
11940,278,2019,3,1
11940,278,2022,3,1
11940,278,2023,3,1
11940,278,2024,3,1
11942,216,2023,3,1
11942,278,2019,3,1
11942,278,2022,3,1
11942,366,2025,1,1
11947,278,2022,6,1
11947,278,2023,3,1
11947,278,2024,3,1
11947,278,2025,3,1
11949,278,2019,1,1
11950,278,2019,1,1
11951,216,2018,3,1
11951,216,2019,3,1
11956,278,2016,1,1
11956,278,2017,1,1
11956,278,2018,1,1
11956,278,2019,1,1
11956,278,2022,1,1
11956,278,2023,1,1
11956,278,2024,1,1
11957,216,2016,3,1
11957,216,2017,3,1
11957,216,2018,3,1
11957,216,2019,3,1
11958,278,2015,2,1
11958,278,2016,2,1
11958,278,2017,2,1
11958,278,2018,1,1
11958,278,2019,1,1
11959,216,2023,3,1
11959,216,2025,3,1
11959,278,2019,3,1
11959,278,2022,3,1
11960,278,2022,3,1
11960,278,2023,3,1
11960,278,2024,3,1
11960,278,2025,3,1
11962,278,2015,1,1
11962,278,2016,1,1
11962,278,2022,1,1
11962,278,2023,1,1
11962,278,2024,1,1
11962,330,2017,1,1
11962,330,2018,1,1
11962,330,2019,1,1
11968,349,2018,1,1
11968,349,2022,1,1
11968,349,2023,1,1
11968,349,2024,1,1
11972,349,2015,1,1
11972,349,2016,1,1
11972,349,2017,1,1
11972,349,2018,1,1
11972,349,2019,1,1
11972,349,2022,1,1
11972,349,2023,1,1
11972,349,2024,1,1
11972,349,2025,1,1
11973,349,2015,1,1
11973,349,2016,1,1
11973,349,2017,1,1
11973,349,2018,1,1
11973,349,2019,1,1
11975,349,2015,1,1
11975,349,2016,1,1
11975,349,2017,1,1
11976,349,2015,1,1
11976,349,2016,1,1
11976,349,2017,1,1
11976,349,2018,1,1
11976,349,2019,1,1
11976,349,2022,1,1
11976,349,2024,1,1
11976,349,2025,1,1
11977,349,2015,1,1
11977,349,2016,1,1
11977,349,2017,1,1
11977,349,2018,1,1
11977,349,2019,1,1
11977,349,2022,1,1
11977,349,2024,1,1
11977,349,2025,1,1
11978,349,2015,1,1
11978,349,2016,1,1
11980,349,2016,1,1
11980,349,2017,1,1
11980,349,2018,1,1
11980,349,2022,1,1
11980,349,2023,1,1
11982,274,2015,2,1
11983,274,2015,2,1
11984,274,2015,2,1
11984,347,2018,1,1
11986,274,2015,2,1
11988,274,2015,2,1
11989,274,2015,2,1
11990,274,2015,2,1
11996,274,2015,2,1
12012,390,2024,1,1
12012,390,2025,1,1
12014,390,2018,1,1
12014,390,2019,1,1
12014,390,2022,1,1
12014,390,2023,1,1
12014,390,2024,1,1
12014,390,2025,1,1
12019,390,2019,1,1
12019,390,2022,1,1
12019,390,2023,1,1
12019,390,2024,1,1
12019,390,2025,1,1
12024,382,2017,1,1
12024,382,2018,1,1
12024,382,2019,1,1
12024,382,2022,1,1
12024,382,2023,1,1
12028,116,2015,1,1
12028,116,2016,1,1
12028,116,2017,1,1
12028,116,2018,1,1
12030,116,2015,1,1
12030,116,2016,1,1
12030,116,2017,1,1
12030,116,2018,1,1
12033,116,2015,1,1
12033,116,2016,1,1
12033,116,2017,1,1
12033,116,2018,1,1
12035,116,2017,1,1
12035,116,2018,1,1
12037,116,2015,1,1
12037,116,2016,1,1
12037,116,2017,1,1
12037,116,2018,1,1
12039,116,2015,1,1
12040,116,2016,1,1
12040,116,2017,1,1
12040,116,2018,1,1
12042,116,2017,1,1
12042,116,2018,1,1
12043,116,2017,1,1
12044,116,2015,1,1
12044,116,2016,1,1
12044,116,2017,1,1
12045,116,2015,1,1
12045,116,2016,1,1
12045,116,2017,1,1
12045,116,2018,1,1
12046,116,2018,1,1
12047,116,2015,8,1
12051,116,2015,1,1
12051,116,2016,1,1
12051,116,2017,1,1
12051,116,2018,1,1
12059,35,2015,6,1
12059,84,2018,1,1
12059,84,2019,1,1
12059,84,2022,1,1
12059,84,2023,1,1
12059,84,2024,3,1
12059,84,2025,3,1
12060,84,2022,1,1
12060,84,2023,1,1
12060,84,2025,1,1
12061,84,2022,1,1
12061,84,2023,1,1
12061,84,2024,1,1
12061,84,2025,1,1
12062,84,2017,1,1
12062,84,2018,1,1
12062,84,2019,1,1
12062,84,2022,1,1
12062,84,2023,1,1
12062,84,2024,3,1
12062,84,2025,7,1
12064,84,2017,1,1
12064,84,2018,1,1
12064,84,2019,1,1
12064,84,2022,1,1
12064,84,2023,1,1
12064,84,2024,1,1
12064,84,2025,1,1
12067,84,2022,1,1
12067,84,2023,1,1
12067,84,2024,1,1
12069,84,2017,1,1
12069,84,2018,1,1
12069,84,2019,1,1
12069,84,2022,1,1
12069,84,2023,1,1
12071,84,2022,1,1
12071,84,2023,1,1
12071,84,2024,1,1
12071,84,2025,1,1
12072,87,2017,3,1
12075,268,2015,2,1
12075,268,2016,2,1
12075,268,2017,3,1
12080,268,2024,1,1
12080,268,2025,1,1
12081,268,2015,1,1
12081,268,2016,1,1
12081,268,2017,1,1
12081,268,2018,1,1
12081,268,2019,1,1
12081,268,2022,1,1
12081,268,2024,1,1
12081,268,2025,1,1
12083,268,2015,3,1
12083,268,2016,3,1
12083,268,2017,3,1
12083,268,2018,2,1
12083,268,2019,3,1
12083,268,2022,2,1
12083,268,2023,2,1
12083,268,2024,2,1
12083,268,2025,2,1
12084,268,2023,3,1
12084,268,2024,3,1
12084,268,2025,3,1
12088,268,2015,1,1
12088,268,2016,1,1
12088,268,2017,1,1
12088,268,2018,1,1
12088,268,2019,1,1
12088,268,2022,1,1
12088,268,2023,1,1
12089,268,2017,3,1
12089,268,2018,3,1
12089,268,2019,3,1
12089,268,2025,2,1
12091,268,2017,3,1
12091,268,2018,2,1
12091,268,2019,2,1
12091,268,2022,2,1
12091,268,2023,2,1
12091,268,2024,2,1
12095,245,2015,1,1
12095,245,2017,2,1
12095,268,2022,1,1
12095,268,2024,1,1
12103,268,2023,2,1
12103,268,2024,3,1
12103,268,2025,3,1
12108,268,2024,1,1
12111,268,2015,4,1
12111,268,2016,1,1
12111,268,2017,1,1
12111,268,2018,1,1
12111,268,2019,2,1
12111,268,2022,2,1
12111,268,2023,2,1
12111,268,2024,2,1
12111,268,2025,2,1
12115,268,2017,3,1
12115,268,2018,3,1
12115,268,2019,3,1
12117,268,2015,1,1
12117,268,2016,1,1
12117,268,2017,1,1
12117,268,2018,1,1
12117,268,2019,1,1
12117,268,2022,1,1
12117,268,2023,1,1
12117,268,2024,1,1
12117,268,2025,1,1
12118,268,2015,4,1
12118,268,2016,1,1
12118,268,2017,1,1
12118,268,2018,1,1
12118,268,2022,1,1
12118,268,2023,1,1
12119,268,2015,2,1
12119,268,2016,2,1
12119,268,2017,3,1
12119,268,2018,3,1
12119,268,2019,3,1
12119,268,2022,2,1
12119,268,2023,2,1
12123,348,2015,1,1
12123,348,2016,1,1
12123,348,2017,1,1
12123,348,2018,1,1
12123,348,2019,1,1
12123,348,2022,1,1
12123,348,2023,1,1
12123,348,2024,1,1
12123,348,2025,1,1
12128,348,2015,1,1
12128,348,2016,1,1
12128,348,2017,1,1
12128,348,2018,1,1
12128,348,2019,1,1
12128,348,2022,1,1
12128,348,2023,1,1
12128,348,2024,1,1
12128,348,2025,1,1
12131,348,2017,1,1
12131,348,2018,1,1
12131,348,2019,1,1
12131,348,2022,1,1
12133,348,2015,1,1
12134,348,2015,1,1
12134,348,2016,1,1
12134,348,2017,1,1
12134,348,2018,1,1
12134,348,2019,1,1
12136,348,2015,1,1
12136,348,2016,1,1
12136,348,2017,1,1
12136,348,2018,1,1
12136,348,2019,1,1
12136,348,2023,1,1
12136,348,2024,1,1
12136,348,2025,1,1
12139,348,2023,1,1
12139,348,2024,1,1
12139,348,2025,1,1
12142,348,2015,1,1
12142,348,2016,1,1
12142,348,2017,1,1
12144,282,2022,1,1
12144,293,2015,1,1
12144,293,2016,1,1
12144,293,2017,1,1
12144,293,2018,1,1
12144,293,2019,1,1
12144,293,2023,1,1
12144,293,2024,1,1
12144,293,2025,1,1
12147,297,2015,1,1
12147,297,2016,1,1
12147,297,2017,1,1
12147,297,2018,1,1
12147,297,2019,1,1
12147,297,2023,1,1
12147,297,2024,1,1
12147,297,2025,1,1
12148,297,2023,1,1
12148,297,2024,1,1
12152,297,2023,1,1
12152,297,2024,1,1
12153,297,2015,1,1
12153,297,2016,1,1
12153,297,2017,1,1
12153,297,2018,1,1
12153,297,2019,1,1
12153,297,2023,1,1
12153,297,2024,1,1
12153,297,2025,1,1
12154,297,2025,1,1
12156,291,2015,3,1
12156,291,2017,1,1
12156,291,2018,1,1
12156,291,2022,3,1
12156,297,2024,1,1
12159,215,2015,2,1
12159,215,2016,2,1
12159,215,2017,2,1
12159,215,2018,1,1
12159,215,2019,1,1
12159,297,2023,1,1
12159,297,2024,1,1
12159,297,2025,1,1
12161,297,2024,1,1
12163,291,2016,3,1
12163,291,2017,3,1
12163,291,2018,3,1
12163,297,2023,1,1
12163,297,2024,1,1
